item,brand,category
9276,61,3
9277,509,1
9278,1185,3
9279,302,3
9280,302,3
9281,2103,11
9282,2103,11
9283,2103,11
9284,2103,11
9285,2103,11
9286,2103,11
9287,266,0
9288,1685,1
9289,61,3
9290,1426,3
9291,2709,5
9292,244,0
9293,1564,3
9294,2606,3
9295,999,3
9296,1621,1
9297,1621,1
9298,1621,1
9299,1621,1
9300,1621,1
9301,1578,3
9302,1578,3
9303,2709,5
9304,1282,3
9305,819,3
9306,1621,1
9307,774,3
9308,2006,3
9309,2734,8
9310,2239,1
9311,566,3
9312,2006,3
9313,2006,3
9314,1103,3
9315,1201,3
9316,1382,3
9317,2301,3
9318,1841,0
9319,998,1
9320,2535,1
9321,683,1
9322,2003,3
9323,93,3
9324,1541,0
9325,1541,0
9326,2227,3
9327,448,3
9328,448,3
9329,448,3
9330,2309,3
9331,1532,3
9332,555,2
9333,2003,3
9334,1369,1
9335,1778,6
9336,1562,1
9337,1562,1
9338,1562,1
9339,1749,0
9340,1382,3
9341,2645,1
9342,268,8
9343,2003,11
9344,1124,8
9345,1845,9
9346,1737,3
9347,1604,3
9348,2021,3
9349,2703,3
9350,1052,3
9351,999,14
9352,2003,1
9353,2003,1
9354,284,8
9355,2319,1
9356,924,1
9357,1319,3
9358,2675,5
9359,208,6
9360,208,6
9361,1193,8
9362,189,3
9363,393,0
9364,566,3
9365,1224,1
9366,2319,1
9367,201,3
9368,2003,3
9369,2103,3
9370,985,5
9371,1685,1
9372,2003,3
9373,2003,3
9374,2003,3
9375,1532,3
9376,359,8
9377,2117,3
9378,2117,3
9379,1532,3
9380,2590,6
9381,2540,7
9382,393,0
9383,2358,3
9384,2358,3
9385,2358,3
9386,2358,3
9387,2358,3
9388,2358,3
9389,2358,3
9390,1745,6
9391,1992,3
9392,881,0
9393,1929,3
9394,56,3
9395,2490,0
9396,938,1
9397,938,1
9398,2374,6
9399,2645,1
9400,1737,3
9401,1532,3
9402,1852,0
9403,448,3
9404,1793,2
9405,2338,8
9406,2540,7
9407,1031,7
9408,2365,9
9409,1648,3
9410,110,3
9411,201,3
9412,138,14
9413,1275,2
9414,1113,3
9415,990,0
9416,990,0
9417,990,0
9418,508,5
9419,1018,1
9420,1166,3
9421,572,8
9422,2103,8
9423,2103,8
9424,94,3
9425,1479,0
9426,2010,3
9427,2039,0
9428,1275,2
9429,2271,3
9430,348,3
9431,566,3
9432,228,3
9433,2301,11
9434,218,0
9435,218,0
9436,2468,1
9437,393,0
9438,1392,3
9439,1449,3
9440,2257,0
9441,1685,1
9442,1929,3
9443,801,3
9444,201,3
9445,2691,8
9446,1567,3
9447,1929,3
9448,2592,9
9449,1845,9
9450,2476,3
9451,1493,11
9452,2365,9
9453,2059,3
9454,1392,3
9455,2229,1
9456,2330,0
9457,201,12
9458,1147,2
9459,1644,3
9460,2535,1
9461,2572,3
9462,2662,0
9463,1578,3
9464,1778,6
9465,1562,1
9466,651,0
9467,445,3
9468,900,8
9469,2745,3
9470,790,0
9471,1491,0
9472,2233,8
9473,480,1
9474,480,1
9475,141,7
9476,2068,1
9477,1018,1
9478,2021,4
9479,1902,3
9480,560,3
9481,1578,3
9482,1439,3
9483,1606,3
9484,2003,11
9485,141,3
9486,2103,1
9487,2103,1
9488,2103,1
9489,2103,1
9490,2103,1
9491,2021,3
9492,664,3
9493,2303,11
9494,1745,1
9495,1642,8
9496,924,1
9497,1745,1
9498,2001,3
9499,2294,5
9500,2294,5
9501,2294,5
9502,228,3
9503,2696,14
9504,1621,1
9505,1621,1
9506,1543,3
9507,1319,7
9508,1392,0
9509,830,3
9510,1367,3
9511,94,3
9512,2317,1
9513,664,3
9514,1936,11
9515,201,3
9516,1563,6
9517,263,2
9518,263,2
9519,936,8
9520,601,0
9521,2227,3
9522,2557,3
9523,2003,11
9524,2003,11
9525,2003,11
9526,1857,3
9527,2053,1
9528,1532,3
9529,774,3
9530,2003,11
9531,2003,11
9532,2086,1
9533,692,3
9534,757,3
9535,757,3
9536,1992,3
9537,1992,3
9538,2003,11
9539,2003,11
9540,560,3
9541,2086,1
9542,1150,3
9543,143,0
9544,201,3
9545,1737,3
9546,1786,3
9547,1730,3
9548,1731,3
9549,2103,7
9550,2103,7
9551,2003,3
9552,2003,3
9553,2003,3
9554,2003,3
9555,1578,3
9556,1185,3
9557,1367,3
9558,1367,3
9559,1367,3
9560,1367,3
9561,2180,3
9562,5,0
9563,5,0
9564,2,0
9565,5,0
9566,5,0
9567,312,3
9568,2570,3
9569,448,3
9570,1223,7
9571,1469,13
9572,2117,8
9573,1319,11
9574,141,0
9575,534,3
9576,1319,11
9577,1319,11
9578,1515,3
9579,1614,3
9580,2214,3
9581,165,0
9582,1385,3
9583,1319,3
9584,29,3
9585,160,3
9586,2103,1
9587,1994,9
9588,1704,0
9589,1166,3
9590,2103,6
9591,2752,1
9592,1797,0
9593,1992,3
9594,1992,3
9595,305,3
9596,197,4
9597,197,4
9598,2190,3
9599,1212,6
9600,1319,11
9601,1370,3
9602,393,0
9603,2540,7
9604,2540,7
9605,1744,0
9606,2756,8
9607,284,0
9608,2032,0
9609,815,0
9610,1599,1
9611,622,3
9612,216,6
9613,2476,3
9614,1113,3
9615,2535,1
9616,2756,8
9617,2045,11
9618,2003,7
9619,1745,11
9620,929,6
9621,2103,8
9622,2003,3
9623,1493,0
9624,790,3
9625,1915,11
9626,2003,0
9627,1730,3
9628,448,3
9629,1198,3
9630,2198,8
9631,45,3
9632,492,13
9633,1957,6
9634,1185,3
9635,393,3
9636,2644,1
9637,2206,3
9638,1815,0
9639,1866,8
9640,1872,3
9641,1695,11
9642,2045,7
9643,1695,11
9644,62,5
9645,62,5
9646,1462,1
9647,1392,3
9648,1286,3
9649,1090,1
9650,390,0
9651,588,3
9652,588,3
9653,1009,0
9654,1282,3
9655,1992,0
9656,1992,3
9657,1532,3
9658,1532,3
9659,1096,3
9660,2078,3
9661,1547,1
9662,664,3
9663,2278,3
9664,2696,0
9665,603,1
9666,359,6
9667,2241,3
9668,336,6
9669,1903,1
9670,201,3
9671,2674,3
9672,910,3
9673,1166,3
9674,2476,3
9675,2476,3
9676,903,14
9677,1,1
9678,305,3
9679,305,3
9680,1644,3
9681,83,8
9682,448,3
9683,2227,3
9684,359,6
9685,359,6
9686,2278,3
9687,2003,3
9688,2288,3
9689,924,1
9690,2734,0
9691,2003,1
9692,1730,3
9693,1800,1
9694,1060,3
9695,2564,1
9696,201,3
9697,2003,3
9698,2003,3
9699,2003,3
9700,2003,3
9701,2003,3
9702,2003,3
9703,2003,3
9704,469,1
9705,1738,2
9706,2465,3
9707,2103,7
9708,2103,7
9709,2103,7
9710,1907,3
9711,2652,0
9712,2278,3
9713,298,6
9714,1493,11
9715,1708,3
9716,569,3
9717,1685,1
9718,2103,8
9719,535,8
9720,2572,3
9721,328,1
9722,1515,3
9723,2010,3
9724,33,0
9725,506,11
9726,220,6
9727,2278,3
9728,2569,1
9729,1810,0
9730,1110,0
9731,1354,3
9732,927,1
9733,585,0
9734,858,1
9735,1392,3
9736,1185,3
9737,239,3
9738,323,2
9739,1532,3
9740,2103,11
9741,1779,1
9742,2103,11
9743,2011,3
9744,1050,0
9745,2301,3
9746,2309,3
9747,788,1
9748,1772,8
9749,998,8
9750,1623,0
9751,1672,3
9752,1218,6
9753,2716,3
9754,2003,3
9755,1599,1
9756,2431,0
9757,1544,8
9758,2003,13
9759,2742,1
9760,160,3
9761,845,3
9762,448,3
9763,448,3
9764,448,3
9765,1185,3
9766,2103,11
9767,2600,3
9768,637,3
9769,359,8
9770,1049,0
9771,307,1
9772,1578,3
9773,2578,3
9774,2717,3
9775,1392,0
9776,2491,3
9777,1915,11
9778,2457,3
9779,123,1
9780,2003,3
9781,1125,3
9782,284,8
9783,603,3
9784,505,7
9785,1398,1
9786,1168,3
9787,570,3
9788,958,3
9789,220,6
9790,1515,0
9791,768,3
9792,1018,1
9793,1018,1
9794,1599,1
9795,1370,3
9796,1360,3
9797,2387,1
9798,762,0
9799,186,3
9800,508,5
9801,5,0
9802,310,2
9803,228,3
9804,1392,3
9805,903,3
9806,94,3
9807,319,3
9808,2645,1
9809,2227,3
9810,2557,3
9811,2016,1
9812,1200,3
9813,2103,7
9814,2103,7
9815,1541,0
9816,2031,7
9817,588,3
9818,1634,1
9819,1634,1
9820,1634,1
9821,943,0
9822,1912,1
9823,1912,1
9824,2248,3
9825,448,3
9826,1748,3
9827,926,1
9828,2186,7
9829,2661,3
9830,868,3
9831,2033,3
9832,345,0
9833,1799,3
9834,2003,3
9835,1292,6
9836,1491,0
9837,1491,0
9838,999,0
9839,603,3
9840,486,6
9841,1166,3
9842,1166,3
9843,903,3
9844,1730,3
9845,649,3
9846,440,0
9847,1018,1
9848,903,3
9849,903,3
9850,2600,0
9851,2033,3
9852,2033,3
9853,1741,1
9854,136,0
9855,2663,1
9856,1685,1
9857,2564,1
9858,1185,3
9859,1204,3
9860,832,6
9861,2133,2
9862,448,0
9863,2003,3
9864,1599,1
9865,2365,9
9866,2455,3
9867,940,0
9868,940,3
9869,774,8
9870,2309,3
9871,2003,3
9872,2003,3
9873,1638,3
9874,2003,8
9875,1230,1
9876,1621,1
9877,1664,0
9878,1231,1
9879,2092,3
9880,1204,3
9881,2299,1
9882,1351,3
9883,2143,0
9884,2140,3
9885,29,3
9886,1300,0
9887,903,3
9888,985,5
9889,1201,3
9890,201,3
9891,1108,0
9892,1599,1
9893,1166,8
9894,1166,3
9895,1902,3
9896,201,3
9897,580,1
9898,931,1
9899,899,3
9900,1741,3
9901,2306,2
9902,1166,14
9903,2626,3
9904,2313,0
9905,1117,7
9906,999,3
9907,390,0
9908,1282,3
9909,2241,6
9910,968,0
9911,609,3
9912,2535,1
9913,2239,1
9914,994,13
9915,2365,0
9916,1672,0
9917,1856,0
9918,1195,0
9919,1195,0
9920,2309,3
9921,1166,3
9922,1785,2
9923,2716,3
9924,239,3
9925,1319,3
9926,666,7
9927,1274,3
9928,1578,3
9929,1002,3
9930,1564,3
9931,629,7
9932,1021,1
9933,762,0
9934,1185,3
9935,2198,8
9936,999,3
9937,2056,3
9938,1495,1
9939,725,3
9940,1200,3
9941,713,13
9942,926,3
9943,631,0
9944,1392,3
9945,256,3
9946,52,9
9947,692,3
9948,1810,0
9949,52,9
9950,1564,3
9951,1576,3
9952,2103,8
9953,1810,0
9954,21,3
9955,1355,3
9956,2314,6
9957,736,3
9958,725,3
9959,1992,3
9960,390,0
9961,837,3
9962,1992,3
9963,1799,3
9964,903,3
9965,837,3
9966,2476,11
9967,1695,11
9968,1494,1
9969,201,3
9970,1810,0
9971,539,3
9972,132,8
9973,2227,3
9974,1393,3
9975,1392,3
9976,2395,13
9977,208,0
9978,1382,3
9979,1382,3
9980,201,3
9981,2248,6
9982,2569,1
9983,2103,1
9984,201,3
9985,664,3
9986,664,3
9987,518,3
9988,2103,1
9989,1703,3
9990,448,3
9991,448,3
9992,2244,8
9993,2569,1
9994,2086,1
9995,1398,1
9996,1913,6
9997,676,8
9998,1647,3
9999,189,3
10000,189,3
10001,189,3
10002,493,3
10003,1439,3
10004,1439,3
10005,448,3
10006,448,3
10007,448,3
10008,448,3
10009,448,0
10010,1377,1
10011,201,3
10012,201,3
10013,94,3
10014,1810,0
10015,1730,3
10016,2188,6
10017,2188,6
10018,201,3
10019,998,1
10020,2374,0
10021,1810,0
10022,1655,3
10023,2426,3
10024,2275,3
10025,664,3
10026,2003,11
10027,2003,11
10028,2426,3
10029,2507,0
10030,1745,1
10031,1921,1
10032,1599,1
10033,2549,1
10034,302,3
10035,141,2
10036,2702,3
10037,1769,3
10038,1708,3
10039,1360,3
10040,1201,3
10041,1919,3
10042,2309,3
10043,2309,3
10044,2309,3
10045,2309,3
10046,560,3
10047,2196,11
10048,1559,3
10049,2103,1
10050,535,2
10051,1419,1
10052,1555,1
10053,2764,3
10054,757,3
10055,480,1
10056,480,1
10057,480,1
10058,2341,3
10059,2333,1
10060,2394,1
10061,938,1
10062,2390,7
10063,598,0
10064,598,3
10065,598,0
10066,598,0
10067,1382,3
10068,1522,3
10069,2486,1
10070,747,1
10071,2086,1
10072,1282,3
10073,1978,1
10074,388,1
10075,1613,0
10076,2080,0
10077,2080,0
10078,1613,0
10079,2227,3
10080,1599,1
10081,1599,1
10082,2241,2
10083,1903,0
10084,2368,3
10085,1666,3
10086,730,0
10087,2241,6
10088,2262,0
10089,1124,8
10090,268,0
10091,201,3
10092,1493,3
10093,808,3
10094,1507,8
10095,1491,0
10096,925,11
10097,448,3
10098,448,3
10099,1979,1
10100,1018,1
10101,373,2
10102,201,3
10103,201,3
10104,201,3
10105,1068,14
10106,1810,0
10107,1537,0
10108,664,3
10109,2702,3
10110,2702,0
10111,108,3
10112,588,3
10113,1628,3
10114,1628,3
10115,1628,3
10116,1578,3
10117,1578,3
10118,831,8
10119,637,3
10120,270,3
10121,1698,1
10122,924,1
10123,2003,6
10124,2080,0
10125,201,3
10126,1698,1
10127,925,0
10128,2702,3
10129,2103,8
10130,1564,3
10131,837,3
10132,1338,2
10133,929,6
10134,160,6
10135,58,3
10136,452,3
10137,1741,3
10138,2003,3
10139,2003,3
10140,2003,3
10141,935,1
10142,1244,8
10143,829,2
10144,959,6
10145,1515,3
10146,1515,3
10147,1515,3
10148,1515,3
10149,2426,3
10150,2006,3
10151,85,8
10152,2719,8
10153,572,8
10154,1282,3
10155,1213,0
10156,1563,2
10157,1708,3
10158,2046,1
10159,2003,3
10160,1644,3
10161,757,3
10162,2103,3
10163,1392,3
10164,1382,3
10165,1795,6
10166,1795,6
10167,1777,5
10168,1505,2
10169,2301,3
10170,1392,3
10171,1392,3
10172,1599,1
10173,349,8
10174,1169,1
10175,903,1
10176,900,0
10177,2011,3
10178,567,0
10179,2309,3
10180,2309,3
10181,2535,1
10182,1306,3
10183,2468,1
10184,1599,1
10185,664,3
10186,664,3
10187,200,3
10188,106,3
10189,508,3
10190,85,1
10191,2471,1
10192,1384,0
10193,3,3
10194,1755,3
10195,94,3
10196,201,3
10197,448,0
10198,448,0
10199,718,3
10200,74,3
10201,2309,3
10202,2390,7
10203,2103,1
10204,1745,1
10205,2103,1
10206,828,2
10207,94,3
10208,1185,3
10209,1185,3
10210,1185,3
10211,2604,3
10212,1377,1
10213,2572,3
10214,1125,3
10215,138,3
10216,138,3
10217,2086,0
10218,1002,3
10219,830,3
10220,1223,2
10221,1559,0
10222,138,3
10223,1428,3
10224,959,0
10225,2003,11
10226,142,8
10227,2248,3
10228,2567,3
10229,96,7
10230,1031,7
10231,2225,1
10232,567,0
10233,2006,3
10234,1200,3
10235,1200,3
10236,201,3
10237,664,3
10238,1382,3
10239,1833,3
10240,1282,3
10241,201,3
10242,2476,3
10243,10,0
10244,2202,8
10245,2461,3
10246,1952,3
10247,2227,3
10248,757,0
10249,1319,11
10250,1319,11
10251,2011,3
10252,1919,3
10253,1125,3
10254,1452,5
10255,170,6
10256,2248,3
10257,1193,8
10258,2716,0
10259,2716,0
10260,2569,1
10261,302,7
10262,1579,3
10263,1382,3
10264,201,3
10265,2755,3
10266,1842,1
10267,189,3
10268,1848,3
10269,1561,0
10270,1749,0
10271,830,7
10272,1561,0
10273,790,6
10274,305,3
10275,1166,3
10276,830,8
10277,138,3
10278,1012,3
10279,2006,3
10280,5,11
10281,1841,8
10282,1032,6
10283,1212,6
10284,1437,0
10285,2134,2
10286,268,8
10287,1081,3
10288,1319,11
10289,355,8
10290,186,3
10291,186,3
10292,1644,3
10293,1578,3
10294,1749,3
10295,787,0
10296,664,3
10297,448,3
10298,1032,6
10299,2644,1
10300,1626,3
10301,261,1
10302,1392,3
10303,374,8
10304,5,11
10305,2003,3
10306,2003,3
10307,1216,8
10308,1216,6
10309,1216,6
10310,266,6
10311,1992,3
10312,480,1
10313,1992,2
10314,1580,0
10315,448,0
10316,2256,0
10317,2029,0
10318,77,3
10319,2003,3
10320,141,0
10321,141,0
10322,2000,6
10323,2000,6
10324,141,6
10325,20,3
10326,585,8
10327,1980,3
10328,2003,11
10329,679,3
10330,470,1
10331,201,3
10332,48,11
10333,1382,3
10334,1599,1
10335,1833,3
10336,2682,12
10337,728,0
10338,2390,0
10339,757,3
10340,1392,0
10341,1052,3
10342,931,1
10343,566,3
10344,566,3
10345,1833,3
10346,1462,1
10347,1462,1
10348,469,1
10349,469,1
10350,694,1
10351,1362,0
10352,1532,3
10353,1565,1
10354,1628,3
10355,1491,0
10356,2436,3
10357,1365,2
10358,2693,0
10359,1680,0
10360,1166,3
10361,1955,3
10362,702,3
10363,1644,3
10364,341,6
10365,566,3
10366,2485,0
10367,1052,2
10368,1621,1
10369,79,3
10370,736,2
10371,485,1
10372,220,3
10373,2190,3
10374,220,8
10375,1319,13
10376,32,3
10377,1382,3
10378,1392,3
10379,2303,0
10380,923,0
10381,2303,0
10382,1322,3
10383,1118,8
10384,88,0
10385,138,3
10386,1730,3
10387,1599,1
10388,831,8
10389,598,3
10390,2605,3
10391,2605,3
10392,302,3
10393,23,1
10394,2696,0
10395,2003,3
10396,2003,3
10397,2655,0
10398,2667,0
10399,2309,3
10400,2188,6
10401,2188,6
10402,925,0
10403,926,1
10404,599,3
10405,786,3
10406,786,3
10407,1284,3
10408,2377,3
10409,266,6
10410,2058,7
10411,1199,6
10412,341,6
10413,804,11
10414,160,3
10415,165,2
10416,508,5
10417,2077,11
10418,719,3
10419,1599,1
10420,1382,3
10421,2671,0
10422,1282,3
10423,27,6
10424,2432,0
10425,1701,12
10426,2336,3
10427,1118,6
10428,2006,3
10429,2006,3
10430,141,8
10431,1272,3
10432,2336,3
10433,2303,0
10434,2336,0
10435,2336,0
10436,2336,0
10437,2336,0
10438,2336,0
10439,1166,3
10440,1587,3
10441,2021,3
10442,875,3
10443,134,1
10444,1077,0
10445,728,8
10446,2056,3
10447,2336,3
10448,2336,3
10449,2336,3
10450,107,3
10451,1795,6
10452,1420,6
10453,895,1
10454,1138,0
10455,1466,3
10456,1466,3
10457,1641,3
10458,1818,0
10459,1846,8
10460,1266,3
10461,2050,8
10462,2139,4
10463,316,1
10464,1641,3
10465,900,0
10466,1991,9
10467,2113,6
10468,2304,6
10469,860,3
10470,1883,3
10471,1430,3
10472,39,6
10473,466,6
10474,2033,8
10475,201,3
10476,1992,3
10477,1992,3
10478,1992,3
10479,1992,3
10480,1992,3
10481,1893,3
10482,99,0
10483,1212,0
10484,1696,0
10485,182,3
10486,287,3
10487,2116,8
10488,2232,3
10489,1641,14
10490,1392,0
10491,588,3
10492,305,12
10493,305,12
10494,1248,3
10495,302,3
10496,182,3
10497,2003,3
10498,768,3
10499,45,3
10500,1649,3
10501,142,1
10502,1277,3
10503,924,3
10504,1382,3
10505,757,3
10506,1185,3
10507,2557,3
10508,2358,3
10509,1819,3
10510,924,1
10511,2557,3
10512,2522,3
10513,634,1
10514,634,1
10515,1599,1
10516,2390,11
10517,588,3
10518,2632,0
10519,2570,3
10520,2094,1
10521,1929,3
10522,1625,0
10523,1392,3
10524,2468,1
10525,1277,3
10526,26,6
10527,1377,1
10528,480,1
10529,1769,3
10530,1641,3
10531,1641,3
10532,1559,0
10533,1090,11
10534,2303,0
10535,1427,3
10536,664,3
10537,2585,3
10538,1599,1
10539,359,6
10540,359,6
10541,2476,3
10542,2476,3
10543,1382,3
10544,1785,3
10545,2056,3
10546,2056,3
10547,567,0
10548,62,5
10549,2679,8
10550,634,1
10551,566,3
10552,201,3
10553,2345,3
10554,1991,9
10555,2092,3
10556,572,3
10557,1377,1
10558,2032,6
10559,2762,9
10560,634,1
10561,1407,1
10562,1201,3
10563,1052,3
10564,2033,8
10565,1188,0
10566,1188,0
10567,141,3
10568,141,3
10569,2006,3
10570,2006,3
10571,2006,3
10572,2006,3
10573,2006,3
10574,2006,3
10575,2006,3
10576,359,6
10577,603,1
10578,1264,0
10579,401,3
10580,845,0
10581,924,1
10582,1070,3
10583,314,6
10584,2252,3
10585,141,3
10586,271,3
10587,141,1
10588,2507,0
10589,1393,8
10590,1799,3
10591,2224,0
10592,2241,6
10593,903,3
10594,417,3
10595,359,6
10596,1200,3
10597,2006,3
10598,2006,3
10599,2006,3
10600,2006,3
10601,1491,0
10602,1491,0
10603,1855,1
10604,1641,3
10605,1641,3
10606,825,12
10607,2465,3
10608,664,3
10609,1701,12
10610,141,0
10611,2043,0
10612,731,3
10613,1404,3
10614,63,3
10615,201,3
10616,129,3
10617,912,1
10618,2003,11
10619,2003,11
10620,477,3
10621,497,0
10622,2126,1
10623,2218,3
10624,2212,0
10625,2006,3
10626,1795,6
10627,1818,3
10628,2103,6
10629,1360,3
10630,1331,0
10631,627,2
10632,2237,1
10633,401,3
10634,2700,1
10635,1848,3
10636,134,1
10637,411,3
10638,2237,0
10639,266,0
10640,1991,1
10641,566,3
10642,2468,1
10643,1420,6
10644,1995,0
10645,1471,3
10646,1723,1
10647,698,3
10648,1292,7
10649,347,3
10650,2133,2
10651,470,1
10652,74,3
10653,2368,3
10654,2103,1
10655,448,0
10656,94,3
10657,2004,0
10658,141,0
10659,634,1
10660,323,2
10661,566,3
10662,1565,3
10663,2117,8
10664,2462,7
10665,2540,7
10666,1213,7
10667,1292,7
10668,2262,3
10669,1855,1
10670,141,8
10671,1563,2
10672,2557,3
10673,1833,3
10674,1701,12
10675,2003,6
10676,2575,3
10677,1951,0
10678,2003,3
10679,2003,3
10680,1166,3
10681,1284,3
10682,588,3
10683,94,3
10684,1185,3
10685,201,3
10686,1515,3
10687,989,6
10688,1578,3
10689,2569,1
10690,1565,1
10691,903,3
10692,1382,3
10693,2493,9
10694,94,3
10695,2091,6
10696,1599,1
10697,903,3
10698,110,0
10699,1319,3
10700,201,3
10701,2278,3
10702,1992,3
10703,756,13
10704,1321,9
10705,2752,3
10706,1508,3
10707,2389,0
10708,1212,6
10709,1785,2
10710,1578,3
10711,1578,3
10712,309,3
10713,201,3
10714,247,0
10715,1898,1
10716,280,3
10717,2482,3
10718,45,3
10719,448,3
10720,302,0
10721,749,1
10722,1563,6
10723,45,3
10724,45,3
10725,1392,3
10726,1392,3
10727,1185,3
10728,2716,3
10729,470,1
10730,148,3
10731,2459,3
10732,2459,3
10733,1002,3
10734,1915,11
10735,29,3
10736,2562,0
10737,2236,11
10738,2086,1
10739,1579,3
10740,42,3
10741,448,3
10742,2336,0
10743,2236,11
10744,1201,0
10745,1540,3
10746,2003,11
10747,1408,3
10748,2481,2
10749,2336,3
10750,2336,3
10751,2336,3
10752,2426,8
10753,2131,3
10754,2052,6
10755,1562,1
10756,1255,0
10757,1491,0
10758,1423,3
10759,22,0
10760,1166,3
10761,2189,3
10762,359,11
10763,359,7
10764,102,9
10765,1212,6
10766,1355,3
10767,1810,0
10768,2227,3
10769,1730,3
10770,2227,3
10771,2301,3
10772,2301,3
10773,141,3
10774,359,8
10775,359,8
10776,359,8
10777,296,0
10778,1992,3
10779,1515,3
10780,1515,3
10781,1069,3
10782,1392,0
10783,1392,0
10784,1392,0
10785,2032,6
10786,1292,7
10787,985,5
10788,1129,3
10789,1166,3
10790,2003,3
10791,2444,0
10792,1824,8
10793,38,0
10794,323,1
10795,2443,3
10796,1185,3
10797,2242,3
10798,1509,7
10799,1392,3
10800,581,9
10801,1125,3
10802,837,1
10803,2006,3
10804,1350,3
10805,448,3
10806,2103,13
10807,2372,11
10808,2336,3
10809,2248,6
10810,1622,3
10811,2295,3
10812,1394,1
10813,1992,3
10814,2427,3
10815,302,3
10816,141,6
10817,2173,3
10818,1085,3
10819,2103,6
10820,2103,6
10821,2103,6
10822,2336,3
10823,201,3
10824,201,3
10825,1553,13
10826,2072,6
10827,1989,0
10828,1398,1
10829,1398,1
10830,946,3
10831,338,6
10832,1526,3
10833,1700,3
10834,734,5
10835,2444,11
10836,1628,3
10837,480,1
10838,480,1
10839,480,1
10840,1804,1
10841,1610,0
10842,1785,2
10843,938,1
10844,1204,1
10845,1392,3
10846,134,1
10847,1988,1
10848,74,2
10849,323,2
10850,1222,3
10851,29,3
10852,359,7
10853,94,3
10854,1644,3
10855,1491,0
10856,141,3
10857,141,0
10858,141,0
10859,141,3
10860,141,3
10861,57,3
10862,141,3
10863,141,3
10864,141,3
10865,141,3
10866,141,3
10867,141,3
10868,141,0
10869,141,3
10870,141,3
10871,141,3
10872,1002,3
10873,1002,3
10874,1730,3
10875,2539,7
10876,790,8
10877,283,3
10878,1373,0
10879,480,1
10880,480,1
10881,480,1
10882,757,3
10883,757,3
10884,2723,6
10885,1062,3
10886,999,3
10887,1407,1
10888,1458,3
10889,1018,1
10890,1018,1
10891,1018,1
10892,1018,1
10893,1018,1
10894,1018,1
10895,1018,1
10896,1018,1
10897,1018,1
10898,201,3
10899,819,3
10900,1069,3
10901,2003,3
10902,1962,8
10903,566,3
10904,664,3
10905,302,3
10906,828,2
10907,2067,2
10908,964,1
10909,1561,0
10910,1561,0
10911,2368,3
10912,1732,0
10913,2554,3
10914,75,6
10915,1222,3
10916,2432,3
10917,160,3
10918,617,0
10919,2388,0
10920,1494,1
10921,1510,8
10922,1510,8
10923,940,0
10924,1069,3
10925,2033,6
10926,201,3
10927,1799,3
10928,1439,3
10929,2459,3
10930,1681,1
10931,66,0
10932,730,0
10933,1085,3
10934,201,3
10935,2323,3
10936,1069,3
10937,2570,3
10938,448,0
10939,448,0
10940,141,0
10941,160,3
10942,903,3
10943,480,1
10944,1392,3
10945,160,3
10946,1407,1
10947,1752,6
10948,2032,6
10949,1382,3
10950,1382,3
10951,590,0
10952,2025,0
10953,603,1
10954,903,14
10955,2268,8
10956,63,3
10957,2227,3
10958,2015,1
10959,2681,3
10960,871,3
10961,900,8
10962,1599,1
10963,1069,3
10964,1069,3
10965,550,0
10966,2275,3
10967,359,3
10968,1204,1
10969,2454,14
10970,2006,3
10971,2006,3
10972,2247,3
10973,472,3
10974,2747,1
10975,2309,3
10976,2648,0
10977,1319,3
10978,302,3
10979,101,6
10980,2444,0
10981,2033,6
10982,2584,0
10983,979,3
10984,201,3
10985,1013,0
10986,1013,0
10987,1801,3
10988,2102,7
10989,664,3
10990,2086,1
10991,2146,3
10992,160,3
10993,664,3
10994,664,3
10995,1060,3
10996,422,0
10997,94,3
10998,1018,1
10999,1018,1
11000,178,8
11001,2105,7
11002,2557,3
11003,2086,1
11004,2432,3
11005,1392,3
11006,2086,1
11007,1772,6
11008,66,8
11009,2159,1
11010,2696,0
11011,938,1
11012,302,3
11013,2056,3
11014,1260,3
11015,55,3
11016,2278,3
11017,282,8
11018,2278,3
11019,359,0
11020,1785,2
11021,1785,2
11022,74,7
11023,1695,7
11024,2746,0
11025,1224,1
11026,1986,3
11027,2103,7
11028,2003,6
11029,2573,7
11030,1599,1
11031,207,0
11032,2143,0
11033,2468,1
11034,2070,3
11035,2003,3
11036,2003,3
11037,1952,3
11038,1599,1
11039,693,3
11040,201,3
11041,201,3
11042,2003,3
11043,2003,3
11044,1166,3
11045,574,6
11046,2444,0
11047,2103,8
11048,201,3
11049,1367,3
11050,1146,3
11051,1319,3
11052,2003,6
11053,2476,3
11054,995,0
11055,2368,3
11056,753,3
11057,883,3
11058,883,3
11059,251,7
11060,401,3
11061,1331,6
11062,2056,3
11063,1821,1
11064,1821,1
11065,393,0
11066,1054,0
11067,1902,3
11068,1578,3
11069,617,0
11070,1992,3
11071,482,0
11072,1992,3
11073,1992,3
11074,1992,8
11075,1069,3
11076,294,8
11077,2557,3
11078,448,0
11079,448,0
11080,448,0
11081,1195,3
11082,2742,1
11083,2034,3
11084,1241,3
11085,2750,3
11086,927,1
11087,2014,3
11088,2363,3
11089,2097,3
11090,913,0
11091,359,8
11092,1785,3
11093,502,3
11094,63,3
11095,2669,3
11096,1382,3
11097,1200,3
11098,175,3
11099,175,3
11100,2092,3
11101,1563,2
11102,2021,3
11103,2015,1
