movie,genres,director,stars
7214,7,2910,3058
7215,1,194,3059
7216,2,2911,3060
7217,0,1774,730
7218,0,2469,84
7219,7,25,2839
7220,4,64,103
7221,4,2912,3061
7222,0,2913,865
7223,7,2540,3062
7224,10,2914,3063
7225,1,2668,2826
7226,0,865,231
7227,18,2915,3062
7228,4,1778,1801
7229,0,34,702
7230,4,1577,954
7231,4,2916,3064
7232,6,2917,3065
7233,0,2918,756
7234,10,2847,1002
7235,6,1891,9
7236,4,2919,3066
7237,4,2532,248
7238,5,2340,3067
7239,2,1726,3061
7240,4,2920,3068
7241,0,794,3069
7242,0,1756,3027
7243,0,2320,3070
7244,4,1654,2551
7245,2,2921,3071
7246,6,2922,3072
7247,0,2923,3073
7248,6,2924,3074
7249,18,2925,2116
7250,4,757,1483
7251,0,2157,2548
7252,4,2926,3075
7253,6,2927,3076
7254,7,2928,1256
7255,0,2560,3077
7256,7,2929,2976
7257,4,2539,2795
7258,10,2930,3078
7259,6,2931,3079
7260,0,1526,39
7261,0,2932,3080
7262,4,2933,3081
7263,2,476,3082
7264,12,2934,3083
7265,5,2935,2866
7266,4,2936,3084
7267,1,25,405
7268,5,110,462
7269,0,77,320
7270,7,2937,3085
7271,0,2938,3086
7272,4,1586,1611
7273,4,2859,3087
7274,7,2939,1739
7275,0,1523,2798
7276,7,2940,1723
7277,7,801,3088
7278,0,119,1016
7279,4,495,423
7280,4,630,3089
7281,4,2941,2887
7282,4,2715,100
7283,4,2700,3090
7284,5,1932,403
7285,4,2942,675
7286,7,937,1218
7287,1,1739,3091
7288,12,2943,3092
7289,0,2684,2895
7290,0,1831,117
7291,2,2944,0
7292,4,2941,2887
7293,7,2310,3093
7294,4,6,592
7295,4,2340,3094
7296,2,1217,328
7297,4,2945,3095
7298,6,2946,3096
7299,1,2507,2116
7300,7,1051,3097
7301,0,818,3098
7302,7,2678,363
7303,6,2947,3099
7304,2,964,854
7305,0,2352,1218
7306,6,145,80
7307,2,2948,2551
7308,0,1060,114
7309,4,92,91
7310,0,277,24
7311,0,484,293
7312,0,1483,96
7313,4,839,994
7314,10,2949,3100
7315,0,2950,3101
7316,2,2951,166
7317,0,283,1531
7318,4,367,3102
7319,4,1814,3103
7320,7,611,659
7321,4,739,2551
7322,5,1820,3104
7323,18,2952,3105
7324,0,2774,2923
7325,4,2488,3106
7326,4,1700,2746
7327,0,2172,2049
7328,6,2953,3107
7329,4,2954,494
7330,0,998,22
7331,0,2193,2750
7332,7,2955,3108
7333,7,2956,2822
7334,4,2400,882
7335,0,241,3109
7336,7,2957,372
7337,4,2958,71
7338,2,2959,3110
7339,10,2960,3111
7340,5,2961,1913
7341,5,2644,710
7342,6,1794,1817
7343,0,2962,3112
7344,4,2590,702
7345,0,2963,3113
7346,4,1137,881
7347,0,40,1208
7348,18,2964,3114
7349,18,43,2945
7350,6,1029,3115
7351,5,2641,545
7352,4,2814,3116
7353,18,2546,81
7354,18,410,2599
7355,4,2965,933
7356,4,2966,3117
7357,4,10,3118
7358,7,13,1915
7359,2,2073,2822
7360,4,2967,3119
7361,4,1435,88
7362,1,2029,3120
7363,7,425,3121
7364,2,2968,3122
7365,18,815,1044
7366,10,2969,3123
7367,4,2485,2607
7368,4,1397,2798
7369,6,2970,3124
7370,4,47,13
7371,7,2187,954
7372,6,2633,730
7373,1,2971,3125
7374,7,1747,2560
7375,2,1971,3126
7376,7,2972,3127
7377,4,2973,3128
7378,6,1794,1817
7379,6,2974,3129
7380,6,1301,3130
7381,0,2435,31
7382,7,1870,3131
7383,4,2975,1935
7384,10,1121,2998
7385,7,2955,3132
7386,7,93,730
7387,0,2695,3037
7388,10,2871,2672
7389,4,1320,39
7390,18,261,2599
7391,2,2976,2049
7392,7,847,1315
7393,7,1595,3133
7394,0,132,127
7395,4,27,2552
7396,7,825,219
7397,0,2389,320
7398,4,1303,247
7399,7,1474,1452
7400,4,2977,3134
7401,1,2614,1638
7402,18,2803,1176
7403,2,2978,1676
7404,6,2399,3135
7405,18,106,380
7406,4,2979,2039
7407,10,2980,3136
7408,18,453,46
7409,7,2981,3137
7410,5,2982,1436
7411,0,2663,3138
7412,7,2983,3139
7413,4,220,1016
7414,1,232,2839
7415,0,2491,80
7416,1,2984,3140
7417,0,2668,3141
7418,5,1913,1739
7419,7,2075,77
7420,0,2985,77
7421,4,354,521
7422,4,2986,1986
7423,7,2987,545
7424,0,2237,2177
7425,0,2118,2564
7426,4,1175,3142
7427,0,769,1728
7428,0,2988,96
7429,7,1557,41
7430,20,1401,1198
7431,4,1102,103
7432,1,2796,1636
7433,7,2989,1216
7434,2,2990,3143
7435,4,2991,3144
7436,2,2727,282
7437,18,1369,2829
7438,0,1694,2727
7439,1,341,2822
7440,0,2992,2459
7441,0,359,24
7442,10,2993,3145
7443,0,1526,2452
7444,5,2994,2646
7445,2,2995,3146
7446,6,2996,3147
7447,4,121,527
7448,4,2997,985
7449,4,591,1766
7450,14,2533,3148
7451,6,1178,1189
7452,2,2834,3149
7453,10,2998,3150
7454,7,2999,1825
7455,4,2134,3151
7456,6,2691,3152
7457,4,213,1315
7458,5,3000,425
7459,2,3001,3153
7460,4,527,3154
7461,0,2364,580
7462,4,2891,3034
7463,0,2388,117
7464,4,766,3155
7465,2,1713,2475
7466,4,323,3156
7467,7,3002,3015
7468,1,728,2286
7469,10,3003,3157
7470,0,1813,1838
7471,0,1430,24
7472,2,799,80
7473,4,2294,3158
7474,7,3004,3159
7475,13,3005,730
7476,0,749,1450
7477,4,490,1135
7478,0,1423,2644
7479,0,1704,3139
7480,0,1847,703
7481,2,1407,2573
7482,7,2462,403
7483,2,428,516
7484,2,12,3160
7485,2,287,3161
7486,2,904,512
7487,0,3006,3162
7488,0,1986,2776
7489,0,2341,86
7490,4,92,91
7491,6,1178,1189
7492,8,2060,3091
7493,0,330,368
7494,0,2501,2879
7495,7,3007,3163
7496,0,2804,1016
7497,7,2805,3059
7498,0,2073,2930
7499,2,3008,3164
7500,6,3009,3165
7501,2,3010,2557
7502,10,2202,2624
7503,0,3011,330
7504,4,1984,1986
7505,7,1061,3166
7506,4,3012,3167
7507,4,2554,3075
7508,4,3013,132
7509,2,1104,3168
7510,4,3014,3169
7511,10,3015,3170
7512,0,1820,686
7513,0,2454,2893
7514,6,3016,3171
7515,2,3017,3172
7516,6,3018,3173
7517,4,3019,3168
7518,10,82,651
7519,2,2483,2945
7520,7,690,787
7521,0,85,3174
7522,4,1503,3175
7523,4,1503,3175
7524,7,3020,3176
7525,4,3021,3175
7526,6,3022,3177
7527,7,2348,3062
7528,6,3023,403
7529,18,2080,2831
7530,0,1887,1532
7531,7,1648,3178
7532,18,803,2480
7533,4,1496,2932
7534,4,2206,3179
7535,0,2897,3042
7536,8,981,3180
7537,0,1835,80
7538,4,47,1135
7539,0,3024,3181
7540,7,1002,182
7541,4,1320,3148
7542,4,2726,1253
7543,10,3025,2792
7544,7,3026,3182
7545,0,3027,3183
7546,4,944,576
7547,0,1828,581
7548,2,3028,1636
7549,0,2320,2475
7550,4,3029,3184
7551,6,3030,1027
7552,7,3031,2049
7553,4,2429,416
7554,0,2510,3185
7555,4,3032,3112
7556,0,9,1723
7557,4,2916,1835
7558,4,779,18
7559,4,822,369
7560,0,116,1915
7561,4,585,0
7562,1,1686,3186
7563,18,300,953
7564,0,3033,3187
7565,2,3034,3188
7566,4,810,2928
7567,4,2627,2991
7568,2,0,1135
7569,6,3035,3189
7570,0,3036,3190
7571,6,3037,3191
7572,1,1497,3192
7573,1,2614,1638
7574,5,2157,1739
7575,0,1,3193
7576,4,2901,2551
7577,7,1642,2139
7578,4,3038,782
7579,2,2591,1260
7580,7,1854,3194
7581,0,2237,3195
7582,2,1610,169
7583,2,798,1229
7584,4,2814,2415
7585,4,3039,3196
7586,0,3040,1450
7587,0,2893,3197
7588,4,2601,937
7589,7,1047,3198
7590,0,3041,3199
7591,0,3042,2599
7592,4,3043,2795
7593,4,951,2991
7594,7,3044,3116
7595,0,2860,2945
7596,4,3045,264
7597,10,3046,3200
7598,1,3047,2698
7599,8,3048,2039
7600,4,2638,2747
7601,7,3049,3201
7602,4,3050,1835
7603,7,3051,3202
7604,7,775,652
7605,0,2762,3203
7606,6,3052,3204
7607,7,403,126
7608,0,1988,3205
7609,10,3053,226
7610,10,3054,3206
7611,4,3055,3207
7612,0,149,3208
7613,6,703,3209
7614,4,507,100
7615,10,422,3210
7616,7,275,730
7617,18,962,182
7618,7,1938,3211
7619,5,2297,3212
7620,2,3056,3213
7621,7,3057,3214
7622,0,2415,39
7623,7,2744,179
7624,7,3058,3215
7625,18,363,3216
7626,0,2056,2980
7627,7,1839,1986
7628,0,3059,3217
7629,0,3060,1450
7630,0,3061,3218
7631,4,2718,1835
7632,4,3062,3219
7633,4,3063,2751
7634,4,3064,3220
7635,20,3065,3007
7636,7,2730,2867
7637,0,2449,3221
7638,6,1232,3222
7639,0,1654,2148
7640,4,2410,3223
7641,10,3066,2604
7642,7,3067,3224
7643,7,3068,1005
7644,7,3069,3225
7645,7,1827,311
7646,0,3070,3226
7647,0,40,3051
7648,0,780,3227
7649,7,1422,2414
7650,4,189,201
7651,7,3071,3228
7652,10,2970,3229
7653,18,3072,3193
7654,0,25,728
7655,0,289,3230
7656,4,2790,704
7657,7,2765,3216
7658,4,2290,1378
7659,0,3073,2977
7660,2,3001,3231
7661,6,3074,3232
7662,2,2604,126
7663,0,763,82
7664,18,93,114
7665,0,3075,354
7666,2,358,1443
7667,6,3076,3233
7668,7,3077,3234
7669,6,15,3235
7670,7,15,2914
7671,0,1382,2997
7672,4,92,91
7673,6,1178,1189
7674,1,3078,3236
7675,4,702,710
7676,7,3079,3237
7677,1,3080,2783
7678,1,421,2116
7679,0,358,3238
7680,4,639,80
7681,7,3081,3239
7682,4,1183,3192
7683,0,3082,1665
7684,4,1686,3090
7685,1,1416,3240
7686,4,3083,3241
7687,2,3084,2341
7688,2,3085,2341
7689,2,407,242
7690,2,3086,2475
7691,0,3087,2893
7692,0,175,22
7693,0,749,22
7694,2,1468,809
7695,0,961,3093
7696,0,1060,866
7697,0,2640,2728
7698,0,1044,39
7699,7,3088,148
7700,4,2486,1129
7701,4,193,100
7702,0,1119,293
7703,4,703,730
7704,5,43,2452
7705,0,3089,2135
7706,4,3090,1787
7707,2,1217,2647
7708,4,3091,558
7709,4,3092,1709
7710,4,2916,356
7711,0,1905,380
7712,6,3093,1150
7713,4,1933,2288
7714,18,2725,97
7715,7,3094,3237
7716,4,3095,3242
7717,0,3096,2006
7718,0,1831,117
7719,0,3097,3027
7720,7,340,232
7721,0,275,3243
7722,4,3098,3244
7723,18,3099,725
7724,18,3100,3245
7725,10,3101,3246
7726,0,163,24
7727,0,3102,1130
7728,7,29,866
7729,18,3103,2749
7730,0,2929,2798
7731,7,2902,3210
7732,2,3104,3247
7733,10,3105,3248
7734,7,3106,3249
7735,7,2784,1638
7736,4,3107,3250
7737,7,3108,2779
7738,6,3109,3251
7739,0,3110,127
7740,7,3111,2552
7741,4,1503,3175
7742,5,1232,3252
7743,4,3112,3253
7744,4,3113,3254
7745,18,3114,2853
7746,0,3115,2582
7747,7,2868,416
7748,19,3116,3255
7749,10,3117,3256
7750,0,2526,24
7751,18,385,21
7752,4,3118,3257
7753,4,3118,3257
7754,4,3119,3258
7755,4,454,3259
7756,4,3120,3260
7757,0,3121,3261
7758,15,3122,2714
7759,2,465,3262
7760,0,2664,3091
7761,4,3123,3263
7762,2,3124,2630
7763,4,228,1135
7764,0,3125,3264
7765,4,3126,3265
7766,0,1420,521
7767,0,1912,3266
7768,4,2294,2543
7769,7,3127,1858
7770,0,2851,3090
7771,4,2539,3267
7772,0,3128,1041
7773,18,3129,3268
7774,0,1990,3269
7775,6,3130,3270
7776,4,321,3271
7777,4,162,416
7778,0,1847,3027
7779,7,966,1218
7780,0,3131,3272
7781,7,3132,3273
7782,4,2702,1094
7783,0,2938,3086
7784,10,3133,3274
7785,4,1299,3275
7786,4,490,3276
7787,5,2484,248
7788,0,3134,126
7789,1,1382,3277
7790,0,992,3278
7791,4,775,718
7792,6,2153,2781
7793,6,3135,3279
7794,18,3136,2655
7795,2,3137,3280
7796,14,3138,3281
7797,4,2700,3267
7798,4,1755,3187
7799,7,693,2630
7800,0,346,1450
7801,4,194,80
7802,7,3139,2837
7803,4,3140,3282
7804,4,3141,3283
7805,4,1931,2416
7806,0,20,112
7807,0,3142,2116
7808,7,3143,3284
7809,7,3144,2129
7810,2,1350,115
7811,1,77,3050
7812,10,3145,3285
7813,18,179,1636
7814,7,1905,2112
7815,4,2602,2660
7816,4,1561,702
7817,4,89,3286
7818,0,3146,44
7819,2,2845,3287
7820,4,1007,82
7821,4,3147,3288
7822,2,954,103
7823,4,2829,2652
7824,2,2959,3110
7825,2,2959,3110
7826,2,3001,3063
7827,2,3148,3110
7828,2,2959,3110
7829,2,3149,3282
7830,2,3150,352
7831,7,1454,3289
7832,2,2959,3110
7833,2,3151,3290
7834,4,979,369
7835,4,47,47
7836,0,2349,3291
7837,6,3152,3292
7838,4,1439,3293
7839,1,3153,2551
7840,2,3154,3294
7841,2,1119,3295
7842,4,3155,380
7843,4,275,2644
7844,2,2959,3110
7845,2,3156,3110
7846,2,2959,3110
7847,2,3157,3296
7848,0,3158,276
7849,0,2825,2847
7850,2,3159,3110
7851,2,3160,2290
7852,1,3161,3297
7853,5,13,3070
7854,4,3162,3298
7855,4,3163,3299
7856,2,3164,3300
7857,4,3165,3301
7858,0,334,2527
7859,4,2617,103
7860,20,3166,3302
7861,4,2626,2755
7862,5,110,425
7863,2,3157,3110
7864,2,3159,3110
7865,0,3167,3303
7866,7,1715,235
7867,4,529,532
7868,2,3168,3304
7869,4,2522,3305
7870,0,1966,1436
7871,4,219,3306
7872,4,3169,3307
7873,2,3156,3110
7874,2,3159,3110
7875,2,3170,3110
7876,4,3171,3308
7877,0,1145,2452
7878,7,3172,1109
7879,4,739,2049
7880,15,3173,247
7881,4,228,97
7882,6,3174,3309
7883,2,3175,3121
7884,4,2554,3075
7885,7,3176,3310
7886,6,3177,854
7887,0,519,1835
7888,4,1989,2147
7889,5,2444,2980
7890,4,2549,3311
7891,6,3178,3312
7892,5,775,652
7893,4,3179,3313
7894,6,695,3314
7895,7,3180,3148
7896,4,3181,3315
7897,6,3182,3316
7898,2,3183,3262
7899,0,2497,1835
7900,4,2757,91
7901,4,3184,3317
7902,0,40,1208
7903,4,3185,3271
7904,7,788,1453
7905,0,2678,2559
7906,0,2556,1016
7907,10,3186,3318
7908,7,3187,3051
7909,7,980,2548
7910,7,2240,2361
7911,0,2762,117
7912,7,3188,3093
7913,4,1921,3319
7914,4,3189,3109
7915,5,3190,2038
7916,4,3191,2976
7917,7,2408,2721
7918,6,1423,3320
7919,2,194,42
7920,10,2434,158
7921,6,3192,3321
7922,2,3193,91
7923,6,3194,3322
7924,0,2229,3323
7925,18,2641,545
7926,4,2673,1436
7927,4,3195,3324
7928,0,3196,3325
7929,0,3015,3326
7930,1,3197,264
7931,10,2970,3327
7932,0,445,2993
7933,0,1096,0
7934,6,3198,3328
7935,8,3199,3329
7936,0,810,2928
7937,4,279,244
7938,5,1480,182
7939,6,3200,3330
7940,18,3201,2531
7941,7,3202,2604
7942,2,3203,2795
7943,4,106,3148
7944,7,288,127
7945,7,2454,2560
7946,1,16,3331
7947,0,3204,320
7948,10,187,3332
7949,5,2297,3333
7950,6,1794,1817
7951,6,3205,3334
7952,2,3206,68
7953,18,358,271
7954,4,3207,3335
7955,4,35,35
7956,1,421,2116
7957,4,3208,2644
7958,0,3209,3174
7959,2,3210,2148
7960,4,3211,2286
7961,5,2685,1506
7962,7,210,2893
7963,2,3212,3336
7964,4,1150,96
7965,0,3213,96
7966,18,2799,13
7967,2,3214,3337
7968,2,3215,3269
7969,0,824,3338
7970,0,824,3338
7971,1,65,2640
7972,2,3216,531
7973,1,204,2508
7974,18,27,428
7975,4,3217,3339
7976,7,164,3340
7977,0,3218,3341
7978,4,2718,3342
7979,4,2973,3343
7980,4,1743,1454
7981,4,2528,641
7982,0,1390,293
7983,7,244,669
7984,4,2421,937
7985,4,3219,3344
7986,4,3220,3345
7987,7,2658,539
7988,7,2803,2148
7989,10,3221,837
7990,4,2485,169
7991,4,1161,3346
7992,7,41,730
7993,4,3222,3347
7994,0,3223,3348
7995,10,3033,3349
7996,0,2860,704
7997,18,3224,2867
7998,2,3206,68
7999,6,3225,3350
8000,4,3226,3351
8001,0,2118,185
8002,7,2195,3352
8003,7,2734,1377
8004,4,3227,211
8005,4,3228,3116
8006,6,2766,2916
8007,1,3059,3353
8008,0,2818,2728
8009,4,3229,3354
8010,4,3230,2945
8011,7,3231,3355
8012,7,3232,2822
8013,4,3233,17
8014,7,3234,3356
8015,4,3235,5
8016,5,275,3357
8017,4,2627,2991
8018,4,3236,3358
8019,7,968,3359
8020,0,1622,31
8021,4,3237,3360
8022,7,162,3293
8023,6,3238,3361
8024,0,3239,8
8025,2,3240,272
8026,7,179,158
8027,0,2732,1728
8028,10,2897,2695
8029,4,3241,3362
8030,0,1944,3363
8031,5,2600,3364
8032,1,46,3342
8033,4,3242,3365
8034,4,3243,3366
8035,2,578,798
8036,0,2679,1728
8037,7,2284,3059
8038,1,248,2599
8039,2,3244,24
8040,4,3245,2551
8041,5,932,676
8042,0,808,1454
8043,4,2595,3367
8044,5,2939,1739
8045,4,3246,3368
8046,18,821,5
8047,0,780,2893
8048,4,1102,2835
8049,8,3247,3369
8050,5,261,2475
8051,1,2975,2575
8052,0,2985,293
8053,0,1502,676
8054,18,1021,3370
8055,2,1407,3371
8056,7,2409,2991
8057,2,3248,3372
8058,0,2120,3373
8059,0,116,380
8060,2,3001,3374
8061,7,3249,3375
8062,0,3250,3376
8063,2,2845,1242
8064,0,105,1481
8065,4,3251,2599
8066,0,2440,39
8067,4,3252,145
8068,7,2730,425
8069,6,3253,3173
8070,0,3254,3377
8071,0,2237,3378
8072,4,3255,2844
8073,7,592,114
8074,0,2510,2951
8075,4,1654,527
8076,6,3256,3379
8077,4,2423,3380
8078,1,2231,3381
8079,0,2157,1739
8080,4,1320,3148
8081,0,1887,1532
8082,2,1673,3091
8083,0,3257,3382
8084,4,661,609
8085,0,3258,3382
8086,5,3059,3383
8087,4,64,3271
8088,10,1888,3384
8089,18,275,10
8090,6,3259,3385
8091,6,3260,3386
8092,0,818,3387
8093,5,1756,2945
8094,10,3261,2388
8095,4,3262,2551
8096,4,2415,3388
8097,0,2073,2997
8098,1,3263,3389
8099,10,2890,158
8100,4,3264,3390
8101,6,3265,3391
8102,18,1303,3392
8103,2,3266,169
8104,4,3267,3393
8105,2,3268,2957
8106,10,3269,242
8107,4,3270,2714
8108,0,762,3077
8109,2,3271,3063
8110,5,630,643
8111,4,1017,3394
8112,0,1637,182
8113,0,2831,730
8114,2,2948,2551
8115,0,258,2644
8116,4,2193,2286
8117,0,3272,1450
8118,0,2206,57
8119,0,799,80
8120,7,331,2552
8121,10,3273,3395
8122,4,3274,3396
8123,4,3202,3360
8124,7,3275,2607
8125,0,3276,3397
8126,6,3277,1248
8127,4,3278,558
8128,4,205,300
8129,18,3279,3398
8130,0,2435,1723
8131,7,3059,3399
8132,10,2202,2624
8133,2,2881,1723
8134,0,484,2148
8135,4,3280,3400
8136,0,991,31
8137,4,3281,3401
8138,4,3282,3402
8139,0,1905,127
8140,7,47,957
8141,7,2790,2937
8142,0,3283,3403
8143,4,1503,3175
8144,1,2926,3051
8145,2,798,3404
8146,0,3284,1766
8147,0,3285,3405
8148,2,2278,1242
8149,4,2158,3406
8150,4,92,91
8151,0,2427,3070
8152,0,480,1532
8153,2,3286,3407
8154,6,3287,3408
8155,2,1189,3409
8156,18,3288,1451
8157,18,2875,1270
8158,4,3289,3410
8159,4,2001,3411
8160,2,3001,63
8161,10,3290,3412
8162,4,3291,3413
8163,0,1425,158
8164,2,3292,3414
8165,0,1354,3415
8166,7,218,57
8167,4,2294,1638
8168,4,3293,3416
8169,5,1648,2148
8170,4,3294,2695
8171,10,2202,2624
8172,0,121,2129
8173,4,241,15
8174,7,3295,3417
8175,0,914,310
8176,4,3296,3288
8177,0,3297,3418
8178,1,702,1745
8179,4,495,3419
8180,4,3298,1835
8181,4,1694,1935
8182,1,3299,2750
8183,4,3300,3420
8184,5,3000,545
8185,7,3301,3421
8186,2,3302,3422
8187,1,1774,0
8188,2,3303,801
8189,0,62,3113
8190,4,3304,2475
8191,0,2452,22
8192,5,274,65
8193,7,1164,3423
8194,6,3305,3424
8195,5,77,3216
8196,7,3306,3425
8197,4,3029,2945
8198,18,2765,1966
8199,0,3071,110
8200,0,2487,6
8201,4,1794,1817
8202,0,609,3174
8203,18,2457,425
8204,7,3307,3426
8205,4,277,15
8206,18,81,718
8207,7,3308,3427
8208,0,2348,3093
8209,1,204,37
8210,0,3309,132
8211,4,3310,527
8212,4,3311,1915
8213,4,3312,3428
8214,1,2185,3429
8215,7,2297,3430
8216,2,1095,2607
8217,4,2075,3431
8218,18,15,114
8219,0,73,1450
8220,18,2680,3077
8221,2,3313,2399
8222,4,2417,1986
8223,6,3314,3432
8224,5,106,866
8225,4,298,103
8226,7,1188,933
8227,0,2728,3433
8228,7,3315,3434
8229,0,992,380
8230,18,1687,16
8231,0,3316,3435
8232,0,130,2895
8233,4,3317,3436
8234,4,2172,2049
8235,0,2340,3193
8236,4,3318,3437
8237,1,2231,3438
8238,8,937,2853
8239,4,2973,3439
8240,4,2598,2723
8241,0,2695,3037
8242,4,3319,3440
8243,4,3320,3441
8244,4,273,15
8245,2,1663,3442
8246,4,468,311
8247,11,3321,3443
8248,0,3322,3033
8249,15,306,90
8250,4,3323,2800
8251,2,3324,3110
8252,0,804,163
8253,7,3051,3444
8254,2,3156,3110
8255,4,751,1935
8256,2,3157,3110
8257,0,1755,61
8258,0,85,2951
8259,0,2533,3445
8260,20,89,981
8261,2,2911,1270
8262,18,3325,3446
8263,0,3326,703
8264,4,3327,1860
8265,7,690,657
8266,7,1648,1016
8267,2,2845,2695
8268,4,1839,710
8269,2,3328,3447
8270,0,1986,3448
8271,4,3329,225
8272,7,690,657
8273,0,2657,2714
8274,7,189,3449
8275,4,3330,3450
8276,4,31,3451
8277,7,3331,1436
8278,0,3332,3452
8279,6,3333,3453
8280,5,3334,3454
8281,4,3335,2740
8282,4,3336,3144
8283,4,2532,3455
8284,1,89,148
8285,2,3337,3456
8286,4,2039,3457
8287,4,3338,2630
8288,1,1060,425
8289,0,1420,153
8290,0,3339,8
8291,0,2388,117
8292,2,3340,3458
8293,2,2466,3459
8294,0,2694,3460
8295,6,3341,3461
8296,0,3342,248
8297,2,1221,3462
8298,7,1505,2094
8299,0,3343,3463
8300,4,395,2120
8301,5,3344,2607
8302,4,3345,2991
8303,18,3346,3464
8304,2,2795,126
8305,0,2297,3465
8306,4,3347,3466
8307,0,1775,3193
8308,0,847,320
8309,2,3348,2758
8310,4,1944,1984
8311,10,2960,3467
8312,1,3080,2887
8313,7,295,3468
8314,6,634,3469
8315,0,2938,3086
8316,0,1551,2103
8317,0,2825,2847
8318,4,3038,782
8319,10,3132,3470
8320,7,3349,3471
8321,5,3051,3472
8322,2,2483,2945
8323,6,3350,3473
8324,4,3351,1510
8325,0,3352,80
8326,0,3353,3141
8327,4,759,369
8328,4,3354,748
8329,2,2264,781
8330,0,3355,1942
8331,7,3272,2980
8332,4,2700,2727
8333,2,255,3474
8334,4,3356,3475
8335,0,241,2094
8336,0,46,235
8337,0,2971,3070
8338,4,207,3476
8339,5,3357,3477
8340,1,1526,2053
8341,0,3358,3478
8342,4,810,91
8343,4,2605,2560
8344,0,3359,1531
8345,4,3360,3479
8346,4,3361,73
8347,18,1562,3480
8348,4,3155,2557
8349,0,593,293
8350,0,1390,293
8351,0,3362,3481
8352,18,2638,3482
8353,4,1026,3483
8354,18,3363,2649
8355,0,3364,3113
8356,7,3365,3484
8357,7,3278,3445
8358,2,2978,1676
8359,4,363,145
8360,0,2851,2644
8361,0,808,127
8362,2,1726,3061
8363,4,1474,259
8364,7,179,3485
8365,4,1755,3455
8366,18,93,3486
8367,0,2634,3303
8368,6,3366,3487
8369,0,116,380
8370,4,2882,3216
8371,4,1561,937
8372,7,3367,3488
8373,2,3368,2765
8374,4,3369,3489
8375,2,3370,3490
8376,7,3371,3491
8377,7,3372,3360
8378,7,43,545
8379,4,667,1
8380,0,425,179
8381,10,2434,1506
8382,4,10,10
8383,4,822,3267
8384,7,3049,2118
8385,0,2890,3492
8386,0,2501,3447
8387,7,3373,3493
8388,0,3122,22
8389,0,763,1728
8390,5,2644,1453
8391,4,3374,3288
8392,5,3375,3494
8393,18,3044,3370
8394,4,47,1176
8395,4,3376,3495
8396,4,162,652
8397,2,3206,1242
8398,7,3377,3496
8399,10,3378,3497
8400,0,514,2644
8401,0,1847,2990
8402,7,3379,3498
8403,2,1971,3499
8404,7,283,3493
8405,4,3380,3500
8406,0,2117,3501
8407,0,1496,3401
8408,4,3381,3502
8409,10,2902,3503
8410,0,2369,1361
8411,7,615,3423
8412,7,742,2721
8413,7,3382,3504
8414,10,2969,3505
8415,4,3383,2652
8416,5,2305,3506
8417,0,3290,3507
8418,18,1223,3508
8419,10,3384,3509
8420,5,3385,2980
8421,6,3386,3510
8422,4,3387,3179
8423,6,3388,3511
8424,0,3389,3367
8425,7,3390,2116
8426,0,2589,117
8427,4,2829,2560
8428,20,3391,3512
8429,18,3392,3513
8430,5,3393,3362
8431,2,1784,3423
8432,4,1654,2991
8433,2,476,3514
8434,0,93,3148
8435,4,149,2647
8436,1,632,2286
8437,4,2400,1638
8438,10,791,3515
8439,4,3394,3360
8440,0,3395,3516
8441,4,1831,2624
8442,0,3396,126
8443,5,192,1723
8444,0,2162,158
8445,2,3397,2779
8446,2,2793,3517
8447,4,3398,3518
8448,0,3399,132
8449,0,2674,2683
8450,5,951,39
8451,6,2927,3519
8452,0,2556,182
8453,7,3400,2548
8454,4,3401,428
8455,4,1830,115
8456,5,3402,1016
8457,2,3403,3520
8458,2,3404,2128
8459,4,3405,3277
8460,10,3406,3311
8461,7,3407,3521
8462,0,2237,3522
8463,1,3408,3523
8464,4,3409,3524
8465,5,2321,3525
8466,0,3410,446
8467,5,3411,2513
8468,7,3412,3526
8469,4,3413,3527
8470,0,2489,248
8471,0,3414,3528
8472,0,3415,3529
8473,0,2818,3530
8474,4,3416,3531
8475,4,3417,3532
8476,1,3418,3533
8477,18,3073,3534
8478,4,788,933
8479,4,3419,1371
8480,0,2348,3093
8481,4,3420,1533
8482,0,77,866
8483,4,3421,3535
8484,2,3422,3536
8485,4,3423,3537
8486,4,490,18
8487,4,3424,2991
8488,4,3425,2039
8489,20,3426,3538
8490,0,1954,2923
8491,18,2734,3539
8492,1,3427,3429
8493,6,3428,3540
8494,2,416,3541
8495,2,2904,3542
8496,0,121,3174
8497,4,3429,3543
8498,0,3147,3447
8499,6,3430,3544
8500,2,3431,2341
8501,4,3432,3545
8502,4,2757,2991
8503,0,3433,3546
8504,0,2624,3547
8505,4,2933,3548
8506,2,954,3541
8507,0,3434,3549
8508,2,3435,2777
8509,7,3436,145
8510,1,3437,3550
8511,0,3389,3367
8512,2,2282,2290
8513,4,3438,1723
8514,4,3439,3551
8515,6,3440,3552
8516,0,684,24
8517,4,2914,3553
8518,7,1551,330
8519,5,3441,2839
8520,18,1582,2728
8521,4,389,3554
8522,4,3442,3555
8523,4,3443,246
8524,1,204,37
8525,18,3444,3556
8526,0,3445,3549
8527,1,1423,756
8528,6,3446,3557
8529,4,3447,3193
8530,4,1881,3558
8531,4,3448,2437
8532,7,3449,3559
8533,4,1906,750
8534,2,3450,2964
8535,7,2955,3108
8536,18,2457,521
8537,4,1883,1483
8538,4,3229,3560
8539,18,194,2783
